Version,File Name,LOC,LOC_added,LOC_deleted,LOC_modified,NAuth,NR,MAX_LOC_added,AVG_LOC_added,Churn,MAX_Churn,AVG_churn,...,...,...,...,Buggy
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/server/http/service/ListUnderReplicatedLedgerService.java,98,30,0,0,7,7,7,4.285714285714286,32,24,4.571428571428571,98,98,98,98,yes
3,stream/distributedlog/common/src/main/java/org/apache/distributedlog/common/annotations/package-info.java,5,1,0,0,2,1,1,1.0,0,0,0.0,5,5,5,5,yes
3,stream/distributedlog/protocol/src/main/java/org/apache/distributedlog/exceptions/DLInterruptedException.java,14,1,0,0,2,1,1,1.0,0,0,0.0,14,14,14,14,yes
3,stream/distributedlog/core/src/main/java/org/apache/distributedlog/limiter/package-info.java,5,1,0,0,2,1,1,1.0,0,0,0.0,5,5,5,5,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieNettyServer.java,373,347,0,0,22,43,75,8.069767441860465,438,131,10.186046511627907,373,373,373,373,yes
3,metadata-drivers/etcd/src/main/java/io/etcd/jetcd/package-info.java,5,0,0,0,1,0,0,0.0,0,0,0.0,5,5,5,5,yes
3,stream/distributedlog/common/src/main/java/org/apache/distributedlog/common/util/Sizable.java,10,0,0,0,1,0,0,0.0,0,0,0.0,10,10,10,10,yes
3,stream/distributedlog/core/src/main/java/org/apache/distributedlog/acl/DefaultAccessControlManager.java,33,1,0,0,2,1,1,1.0,0,0,0.0,33,33,33,33,yes
3,bookkeeper-slogger/api/src/main/java/org/apache/bookkeeper/slogger/Slogger.java,24,0,0,0,1,0,0,0.0,0,0,0.0,24,24,24,24,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/storage/ldb/DbLedgerStorage.java,484,1190,0,0,21,45,863,26.444444444444443,1455,738,32.333333333333336,484,484,484,484,yes
3,stream/distributedlog/core/src/main/java/org/apache/distributedlog/util/package-info.java,5,1,0,0,2,1,1,1.0,0,0,0.0,5,5,5,5,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/discover/RegistrationClient.java,50,50,0,0,7,9,29,5.555555555555555,151,79,16.77777777777778,50,50,50,50,yes
3,stream/statelib/src/main/java/org/apache/bookkeeper/statelib/impl/mvcc/op/proto/package-info.java,5,0,0,0,1,0,0,0.0,0,0,0.0,5,5,5,5,yes
3,tests/integration-tests-topologies/src/main/java/org/apache/bookkeeper/tests/containers/wait/package-info.java,5,0,0,0,1,0,0,0.0,0,0,0.0,5,5,5,5,yes
3,stream/distributedlog/protocol/src/main/java/org/apache/distributedlog/TransmitListener.java,16,0,0,0,1,0,0,0.0,0,0,0.0,16,16,16,16,yes
3,stream/distributedlog/core/src/main/java/org/apache/distributedlog/impl/logsegment/BKLogSegmentEntryWriter.java,32,1,0,0,2,1,1,1.0,0,0,0.0,32,32,32,32,yes
3,stream/distributedlog/protocol/src/main/java/org/apache/distributedlog/exceptions/LockCancelledException.java,11,1,0,0,2,1,1,1.0,0,0,0.0,11,11,11,11,yes
3,stream/statelib/src/main/java/org/apache/bookkeeper/statelib/api/kv/KVAsyncStoreReadView.java,8,0,0,0,1,0,0,0.0,0,0,0.0,8,8,8,8,yes
3,stream/distributedlog/common/src/main/java/org/apache/distributedlog/common/stats/OpStatsListener.java,28,2,0,0,3,2,1,1.0,0,0,0.0,28,28,28,28,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/SyncThread.java,154,203,0,0,10,18,82,11.277777777777779,54,21,3.0,154,154,154,154,yes
3,stream/statelib/src/main/java/org/apache/bookkeeper/statelib/api/kv/KVStoreWriteView.java,22,0,0,0,1,0,0,0.0,0,0,0.0,22,22,22,22,yes
3,stream/storage/impl/src/main/java/org/apache/bookkeeper/stream/storage/impl/cluster/ClusterControllerLeaderImpl.java,152,7,0,0,3,2,4,3.5,3,3,1.5,152,152,152,152,yes
3,stream/distributedlog/core/src/main/java/org/apache/distributedlog/impl/package-info.java,5,1,0,0,2,1,1,1.0,0,0,0.0,5,5,5,5,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SubTreeCache.java,91,20,0,0,3,2,19,10.0,7,6,3.5,91,91,91,91,yes
3,stream/distributedlog/core/src/main/java/org/apache/distributedlog/metadata/DryrunLogSegmentMetadataStoreUpdater.java,28,2,0,0,3,2,1,1.0,0,0,0.0,28,28,28,28,yes
3,stats/bookkeeper-stats-providers/prometheus-metrics-provider/src/main/java/org/apache/bookkeeper/stats/prometheus/package-info.java,5,0,0,0,1,0,0,0.0,0,0,0.0,5,5,5,5,yes
3,stream/distributedlog/core/src/main/java/org/apache/distributedlog/logsegment/LogSegmentEntryWriter.java,21,1,0,0,2,1,1,1.0,0,0,0.0,21,21,21,21,yes
3,tools/ledger/src/main/java/org/apache/bookkeeper/tools/cli/commands/BookieCommandGroup.java,38,2,0,0,4,18,1,0.1111111111111111,38,4,2.111111111111111,38,38,38,38,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/package-info.java,5,0,0,0,1,0,0,0.0,0,0,0.0,5,5,5,5,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/cli/commands/cookie/GetCookieCommand.java,55,5,0,0,2,1,5,5.0,2,2,2.0,55,55,55,55,yes
3,native-io/src/main/java/org/apache/bookkeeper/common/util/nativeio/NativeIOException.java,21,1,0,0,2,1,1,1.0,0,0,0.0,21,21,21,21,yes
3,stream/statelib/src/main/java/org/apache/bookkeeper/statelib/impl/rocksdb/checkpoint/CheckpointInfo.java,107,12,0,0,3,3,7,4.0,14,12,4.666666666666667,107,107,107,107,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreException.java,17,1,0,0,3,2,1,0.5,3,3,1.5,17,17,17,17,yes
3,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/config/package-info.java,5,0,0,0,1,0,0,0.0,0,0,0.0,5,5,5,5,yes
3,stream/clients/java/all/src/main/java/org/apache/bookkeeper/clients/admin/StorageAdminClient.java,38,0,0,0,2,1,0,0.0,65,65,65.0,38,38,38,38,yes
3,stream/distributedlog/core/src/main/java/org/apache/distributedlog/BKAbstractLogWriter.java,465,7,0,0,5,5,3,1.4,14,6,2.8,465,465,465,465,yes
3,stream/common/src/main/java/org/apache/bookkeeper/common/grpc/stats/MonitoringServerCallListener.java,27,0,0,0,1,0,0,0.0,0,0,0.0,27,27,27,27,yes
3,stream/distributedlog/core/src/main/java/org/apache/distributedlog/thrift/package-info.java,5,1,0,0,2,1,1,1.0,0,0,0.0,5,5,5,5,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ClientContext.java,19,2,0,0,4,3,1,0.6666666666666666,4,3,1.3333333333333333,19,19,19,19,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogManagerForEntryLogPerLedger.java,471,33,0,0,8,12,10,2.75,189,133,15.75,471,471,471,471,yes
3,stream/distributedlog/core/src/main/java/org/apache/distributedlog/metadata/LogMetadataStore.java,20,2,0,0,3,2,1,1.0,0,0,0.0,20,20,20,20,yes
3,stats/bookkeeper-stats-api/src/main/java/org/apache/bookkeeper/stats/CachingStatsProvider.java,37,1,0,0,2,1,1,1.0,0,0,0.0,37,37,37,37,yes
3,stream/distributedlog/common/src/main/java/org/apache/distributedlog/common/config/ConcurrentConstConfiguration.java,12,0,0,0,2,1,0,0.0,1,1,1.0,12,12,12,12,yes
3,stream/storage/impl/src/main/java/org/apache/bookkeeper/stream/storage/StorageConstants.java,42,1,0,0,2,1,1,1.0,0,0,0.0,42,42,42,42,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogManagerBase.java,112,10,0,0,6,5,5,2.0,16,14,3.2,112,112,112,112,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/storage/directentrylogger/DirectEntryLoggerStats.java,130,1,0,0,2,1,1,1.0,0,0,0.0,130,130,130,130,yes
3,bookkeeper-common/src/main/java/org/apache/bookkeeper/common/concurrent/package-info.java,5,0,0,0,1,0,0,0.0,0,0,0.0,5,5,5,5,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java,1053,419,0,0,35,80,142,5.2375,2229,161,27.8625,1053,1053,1053,1053,yes
3,native-io/src/main/java/org/apache/bookkeeper/common/util/nativeio/NativeUtils.java,40,6,0,0,3,3,3,2.0,6,4,2.0,40,40,40,40,yes
3,stream/common/src/main/java/org/apache/bookkeeper/common/util/AutoAsyncCloseable.java,21,0,0,0,3,2,0,0.0,6,5,3.0,21,21,21,21,yes
3,bookkeeper-common/src/main/java/org/apache/bookkeeper/common/collections/RecyclableArrayList.java,46,1,0,0,3,2,1,0.5,21,11,10.5,46,46,46,46,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/cli/helpers/CommandHelpers.java,38,42,0,0,3,4,16,10.5,24,15,6.0,38,38,38,38,yes
3,stream/api/src/main/java/org/apache/bookkeeper/api/package-info.java,5,0,0,0,1,0,0,0.0,0,0,0.0,5,5,5,5,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BKStats.java,163,26,0,0,4,4,23,6.5,15,12,3.75,163,163,163,163,yes
3,stream/statelib/src/main/java/org/apache/bookkeeper/statelib/impl/mvcc/package-info.java,5,0,0,0,1,0,0,0.0,0,0,0.0,5,5,5,5,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ForceLedgerOp.java,84,17,0,0,7,10,4,1.7,7,4,0.7,84,84,84,84,yes
3,stream/common/src/main/java/org/apache/bookkeeper/common/coder/package-info.java,6,0,0,0,1,0,0,0.0,0,0,0.0,6,6,6,6,yes
3,stream/statelib/src/main/java/org/apache/bookkeeper/statelib/impl/kv/RocksdbKVStore.java,584,43,0,0,9,12,15,3.5833333333333335,112,34,9.333333333333334,584,584,584,584,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/WriteEntryProcessor.java,111,102,0,0,16,27,22,3.7777777777777777,77,29,2.8518518518518516,111,111,111,111,yes
3,stream/distributedlog/core/src/main/java/org/apache/distributedlog/exceptions/ZKException.java,27,1,0,0,2,1,1,1.0,0,0,0.0,27,27,27,27,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/impl/BookKeeperBuilderImpl.java,48,19,0,0,4,4,11,4.75,23,9,5.75,48,48,48,48,yes
3,stream/statelib/src/main/java/org/apache/bookkeeper/statelib/api/kv/KVAsyncStore.java,7,0,0,0,1,0,0,0.0,0,0,0.0,7,7,7,7,yes
3,bookkeeper-common/src/main/java/org/apache/bookkeeper/common/conf/ConfigException.java,18,0,0,0,1,0,0,0.0,0,0,0.0,18,18,18,18,yes
3,stream/server/src/main/java/org/apache/bookkeeper/stream/server/conf/BookieConfiguration.java,13,3,0,0,2,1,3,3.0,2,2,2.0,13,13,13,13,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogMetadata.java,142,34,0,0,7,6,19,5.666666666666667,128,120,21.333333333333332,142,142,142,142,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/DefaultEntryLogger.java,1075,72,0,0,5,6,39,12.0,27,11,4.5,1075,1075,1075,1075,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/datainteg/DataIntegrityCheckImpl.java,430,46,0,0,2,1,46,46.0,1,1,1.0,430,430,430,430,yes
3,tools/framework/src/main/java/org/apache/bookkeeper/tools/framework/Command.java,35,0,0,0,2,1,0,0.0,9,9,9.0,35,35,35,35,yes
3,stream/api/src/main/java/org/apache/bookkeeper/api/kv/impl/result/KeyValueFactory.java,19,0,0,0,1,0,0,0.0,0,0,0.0,19,19,19,19,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/storage/directentrylogger/LogReader.java,25,1,0,0,2,1,1,1.0,0,0,0.0,25,25,25,25,yes
3,stream/api/src/main/java/org/apache/bookkeeper/api/kv/options/Option.java,9,0,0,0,1,0,0,0.0,0,0,0.0,9,9,9,9,yes
3,stream/distributedlog/core/src/main/java/org/apache/distributedlog/injector/AsyncRandomFailureInjector.java,144,1,0,0,2,1,1,1.0,0,0,0.0,144,144,144,144,yes
3,metadata-drivers/etcd/src/main/java/org/apache/bookkeeper/metadata/etcd/helpers/KeySetReader.java,218,9,0,0,3,2,7,4.5,4,2,2.0,218,218,218,218,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerChecker.java,354,141,0,0,19,30,36,4.7,244,93,8.133333333333333,354,354,354,354,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollector.java,18,12,0,0,4,3,10,4.0,2,2,0.6666666666666666,18,18,18,18,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/server/http/service/BookieSanityService.java,60,4,0,0,2,1,4,4.0,2,2,2.0,60,60,60,60,yes
3,bookkeeper-common/src/main/java/org/apache/bookkeeper/common/util/ExceptionMessageHelper.java,27,1,0,0,2,1,1,1.0,0,0,0.0,27,27,27,27,yes
3,stream/distributedlog/common/src/main/java/org/apache/distributedlog/common/functions/package-info.java,5,0,0,0,1,0,0,0.0,0,0,0.0,5,5,5,5,yes
3,tools/perf/src/main/java/org/apache/bookkeeper/tools/perf/dlog/SegmentReadCommand.java,29,0,0,0,1,0,0,0.0,0,0,0.0,29,29,29,29,yes
3,stream/distributedlog/common/src/main/java/org/apache/distributedlog/common/util/BitMaskUtils.java,20,1,0,0,2,1,1,1.0,0,0,0.0,20,20,20,20,yes
3,stream/distributedlog/core/src/main/java/org/apache/distributedlog/bk/QuorumConfigProvider.java,10,1,0,0,2,1,1,1.0,0,0,0.0,10,10,10,10,yes
3,stream/distributedlog/core/src/main/java/org/apache/distributedlog/callback/LogSegmentListener.java,12,2,0,0,3,2,1,1.0,1,1,0.5,12,12,12,12,yes
3,stream/common/src/main/java/org/apache/bookkeeper/common/util/package-info.java,5,0,0,0,1,0,0,0.0,0,0,0.0,5,5,5,5,yes
3,stream/storage/api/src/main/java/org/apache/bookkeeper/stream/storage/exceptions/DataRangeNotFoundException.java,11,0,0,0,1,0,0,0.0,0,0,0.0,11,11,11,11,yes
3,metadata-drivers/etcd/src/main/java/org/apache/bookkeeper/metadata/etcd/EtcdRegistrationManager.java,466,107,0,0,6,5,92,21.4,9,4,1.8,466,466,466,466,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/impl/LastConfirmedAndEntryImpl.java,60,12,0,0,4,3,6,4.0,37,33,12.333333333333334,60,60,60,60,yes
3,stream/storage/impl/src/main/java/org/apache/bookkeeper/stream/storage/impl/sc/LocalStorageContainerManager.java,45,1,0,0,2,1,1,1.0,1,1,1.0,45,45,45,45,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/datainteg/MetadataAsyncIterator.java,82,19,0,0,2,1,19,19.0,2,2,2.0,82,82,82,82,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DefaultPerChannelBookieClientPool.java,122,41,0,0,13,12,12,3.4166666666666665,92,38,7.666666666666667,122,122,122,122,yes
3,stream/server/src/main/java/org/apache/bookkeeper/stream/server/StreamStorageLifecycleComponent.java,31,4,0,0,4,3,3,1.3333333333333333,4,2,1.3333333333333333,31,31,31,31,yes
3,stream/storage/impl/src/main/java/org/apache/bookkeeper/stream/storage/impl/sc/StorageContainerRegistryImpl.java,121,28,0,0,3,4,21,7.0,36,22,9.0,121,121,121,121,yes
3,tools/stream/src/main/java/org/apache/bookkeeper/stream/cli/ClusterCommandGroup.java,19,0,0,0,2,1,0,0.0,3,3,3.0,19,19,19,19,yes
3,cpu-affinity/src/main/java/org/apache/bookkeeper/common/util/affinity/impl/CpuAffinityJni.java,13,2,0,0,2,2,1,1.0,1,1,0.5,13,13,13,13,yes
3,stream/distributedlog/common/src/main/java/org/apache/distributedlog/common/rate/SampledMovingAverageRate.java,56,7,0,0,3,3,5,2.3333333333333335,1,1,0.3333333333333333,56,56,56,56,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/storage/ldb/ReadCache.java,154,10,0,0,8,8,4,1.25,37,21,4.625,154,154,154,154,yes
3,stream/distributedlog/core/src/main/java/org/apache/distributedlog/bk/LedgerAllocatorDelegator.java,45,4,0,0,3,2,3,2.0,1,1,0.5,45,45,45,45,yes
3,stream/api/src/main/java/org/apache/bookkeeper/api/kv/op/OpType.java,15,0,0,0,1,0,0,0.0,0,0,0.0,15,15,15,15,yes
3,bookkeeper-common-allocator/src/main/java/org/apache/bookkeeper/common/allocator/impl/ByteBufAllocatorImpl.java,143,23,0,0,5,5,18,4.6,40,32,8.0,143,143,143,143,yes
3,tests/integration-tests-topologies/src/main/java/org/apache/bookkeeper/tests/containers/ZKContainer.java,44,15,0,0,6,6,6,2.5,22,13,3.6666666666666665,44,44,44,44,yes
3,bookkeeper-http/servlet-http-server/src/main/java/org/apache/bookkeeper/http/servlet/BookieHttpServiceServlet.java,88,1,0,0,3,2,1,0.5,2,2,1.0,88,88,88,88,yes
3,stream/storage/impl/src/main/java/org/apache/bookkeeper/stream/storage/impl/sc/StorageContainerImpl.java,84,282,0,0,2,3,280,94.0,217,214,72.33333333333333,84,84,84,84,yes
3,stream/storage/impl/src/main/java/org/apache/bookkeeper/stream/storage/impl/service/RangeStoreServiceFactoryImpl.java,38,6,0,0,2,1,6,6.0,1,1,1.0,38,38,38,38,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/server/service/HttpService.java,45,10,0,0,6,8,3,1.25,23,14,2.875,45,45,45,45,yes
3,stream/server/src/main/java/org/apache/bookkeeper/stream/cluster/StreamClusterSpec.java,42,6,0,0,2,1,6,6.0,2,2,2.0,42,42,42,42,yes
3,stream/statelib/src/main/java/org/apache/bookkeeper/statelib/api/mvcc/MVCCStoreReadView.java,11,0,0,0,1,0,0,0.0,0,0,0.0,11,11,11,11,yes
3,stream/distributedlog/core/src/main/java/org/apache/distributedlog/impl/subscription/package-info.java,5,1,0,0,2,1,1,1.0,0,0,0.0,5,5,5,5,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/collections/SynchronizedHashMultiMap.java,43,1,0,0,2,1,1,1.0,1,1,1.0,43,43,43,43,yes
3,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/exceptions/package-info.java,5,0,0,0,1,0,0,0.0,0,0,0.0,5,5,5,5,yes
3,stream/distributedlog/core/src/main/java/org/apache/distributedlog/limiter/ChainedRequestLimiter.java,43,1,0,0,2,1,1,1.0,0,0,0.0,43,43,43,43,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyFileInfo.java,14,8,0,0,3,2,7,4.0,12,7,6.0,14,14,14,14,yes
3,stream/distributedlog/protocol/src/main/java/org/apache/distributedlog/exceptions/TransactionIdOutOfOrderException.java,24,1,0,0,2,1,1,1.0,0,0,0.0,24,24,24,24,yes
3,stream/storage/api/src/main/java/org/apache/bookkeeper/stream/storage/api/sc/StorageContainerRegistry.java,30,2,0,0,3,3,2,0.6666666666666666,21,11,7.0,30,30,30,30,yes
3,stream/statelib/src/main/java/org/apache/bookkeeper/statelib/api/mvcc/MVCCStoreWriteView.java,12,0,0,0,1,0,0,0.0,0,0,0.0,12,12,12,12,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/server/service/BookieService.java,75,23,0,0,7,9,7,2.5555555555555554,60,31,6.666666666666667,75,75,75,75,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/cli/commands/bookies/InitCommand.java,26,0,0,0,1,0,0,0.0,0,0,0.0,26,26,26,26,yes
3,circe-checksum/src/main/java/com/scurrilous/circe/crc/AbstractIntCrc.java,37,0,0,0,1,0,0,0.0,0,0,0.0,37,37,37,37,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/zk/ZKMetadataBookieDriver.java,39,49,0,0,4,3,28,16.333333333333332,33,26,11.0,39,39,39,39,yes
3,stream/api/src/main/java/org/apache/bookkeeper/api/stream/package-info.java,5,0,0,0,1,0,0,0.0,0,0,0.0,5,5,5,5,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/stats/IndexInMemPageMgrStats.java,28,0,0,0,1,0,0,0.0,0,0,0.0,28,28,28,28,yes
3,tools/perf/src/main/java/org/apache/bookkeeper/tools/perf/table/PerfClient.java,286,1,0,0,3,2,1,0.5,2,2,1.0,286,286,286,286,yes
3,stream/distributedlog/core/src/main/java/org/apache/distributedlog/api/AsyncLogWriter.java,26,0,0,0,1,0,0,0.0,0,0,0.0,26,26,26,26,yes
3,circe-checksum/src/main/java/com/scurrilous/circe/HashProvider.java,17,0,0,0,1,0,0,0.0,0,0,0.0,17,17,17,17,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AuditorElector.java,171,381,0,0,19,31,215,12.290322580645162,356,165,11.483870967741936,171,171,171,171,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/cli/commands/bookie/RegenerateInterleavedStorageIndexFileCommand.java,77,0,0,0,1,0,0,0.0,0,0,0.0,77,77,77,77,yes
3,stats/bookkeeper-stats-providers/codahale-metrics-provider/src/main/java/org/apache/bookkeeper/stats/codahale/CodahaleMetricsProvider.java,106,1,0,0,2,1,1,1.0,0,0,0.0,106,106,106,106,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/api/OpenBuilder.java,28,1,0,0,3,2,1,0.5,4,4,2.0,28,28,28,28,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ScrubberStats.java,13,1,0,0,2,1,1,1.0,0,0,0.0,13,13,13,13,yes
3,stream/common/src/main/java/org/apache/bookkeeper/common/coder/VarIntCoder.java,39,1,0,0,2,1,1,1.0,0,0,0.0,39,39,39,39,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/cli/commands/bookie/FlipBookieIdCommand.java,109,7,0,0,4,3,3,2.3333333333333335,11,11,3.6666666666666665,109,109,109,109,yes
3,stream/distributedlog/core/src/main/java/org/apache/distributedlog/api/subscription/SubscriptionStateStore.java,13,1,0,0,2,1,1,1.0,0,0,0.0,13,13,13,13,yes
3,stats/bookkeeper-stats-providers/codahale-metrics-provider/src/main/java/org/apache/bookkeeper/stats/codahale/CodahaleOpStatsLogger.java,50,1,0,0,2,1,1,1.0,0,0,0.0,50,50,50,50,yes
3,stream/statelib/src/main/java/org/apache/bookkeeper/statelib/impl/mvcc/MVCCStores.java,16,0,0,0,1,0,0,0.0,0,0,0.0,16,16,16,16,yes
3,stream/storage/api/src/main/java/org/apache/bookkeeper/stream/storage/api/metadata/MetaRangeStore.java,10,3,0,0,2,1,3,3.0,0,0,0.0,10,10,10,10,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/HexDumpEntryFormatter.java,31,2,0,0,4,3,1,0.6666666666666666,4,3,1.3333333333333333,31,31,31,31,yes
3,metadata-drivers/etcd/src/main/java/org/apache/bookkeeper/metadata/etcd/EtcdWatchClient.java,292,23,0,0,4,3,19,7.666666666666667,4,2,1.3333333333333333,292,292,292,292,yes
3,stream/storage/impl/src/main/java/org/apache/bookkeeper/stream/storage/impl/sc/DefaultStorageContainerFactory.java,16,26,0,0,2,1,26,26.0,21,21,21.0,16,16,16,16,yes
3,tests/integration-tests-topologies/src/main/java/org/apache/bookkeeper/tests/containers/BookieContainer.java,104,11,0,0,4,5,6,2.2,34,22,6.8,104,104,104,104,yes
3,metadata-drivers/etcd/src/main/java/org/apache/bookkeeper/metadata/etcd/EtcdMetadataClientDriver.java,48,0,0,0,2,1,0,0.0,8,8,8.0,48,48,48,48,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/storage/CompactionEntryLog.java,27,5,0,0,3,2,4,2.5,1,1,0.5,27,27,27,27,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ZkUtils.java,191,128,0,0,11,16,39,8.0,324,88,20.25,191,191,191,191,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/CompactableLedgerStorage.java,19,13,0,0,4,4,6,3.25,7,6,1.75,19,19,19,19,yes
3,tools/perf/src/main/java/org/apache/bookkeeper/tools/perf/table/WriteSequentialTask.java,22,0,0,0,1,0,0,0.0,0,0,0.0,22,22,22,22,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileChannelProvider.java,31,1,0,0,3,2,1,0.5,18,18,9.0,31,31,31,31,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/tls/SecurityHandlerFactory.java,19,9,0,0,5,5,6,1.8,14,8,2.8,19,19,19,19,yes
3,stream/clients/java/base/src/main/java/org/apache/bookkeeper/clients/exceptions/InvalidNamespaceNameException.java,11,0,0,0,1,0,0,0.0,0,0,0.0,11,11,11,11,yes
3,stream/common/src/main/java/org/apache/bookkeeper/common/router/HashRouter.java,7,1,0,0,2,1,1,1.0,1,1,1.0,7,7,7,7,yes
3,bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/cli/commands/bookie/FormatUtil.java,60,22,0,0,4,3,14,7.333333333333333,5,4,1.6666666666666667,60,60,60,60,yes
3,circe-checksum/src/main/java/com/scurrilous/circe/checksum/Crc32cSse42Provider.java,30,0,0,0,1,0,0,0.0,0,0,0.0,30,30,30,30,yes
